Date,Hillside OAT [F],Main Meter [kW],Boiler Gas [kBtu/hr]
1/25/2012 21:00,54.82,112.25,212.8
1/25/2012 22:00,55.52,110.04,244.61
1/25/2012 23:00,55.8,107.76,275.6
1/26/2012 0:00,55.1,109.17,324.94
1/26/2012 1:00,54.6,110.32,390.76
1/26/2012 2:00,54.87,112.3,417.04
1/26/2012 3:00,54.63,113.61,473.95
1/26/2012 4:00,53.97,135.73,580.65
1/26/2012 5:00,53.68,140.32,730.09
1/26/2012 6:00,54.22,151.69,889.98
1/26/2012 7:00,54.2,163.67,937.39
1/26/2012 8:00,54.18,183.36,804.83
1/26/2012 9:00,54.77,200.49,643.03
1/26/2012 10:00,54.86,204.98,544.18
1/26/2012 11:00,55.94,207.65,532.01
1/26/2012 12:00,56.7,208.5,419.55
1/26/2012 13:00,57.23,210.83,352.53
1/26/2012 14:00,55.5,214.66,290.67
1/26/2012 15:00,56.61,213.65,265.66
1/26/2012 16:00,56.18,204.3,245.65
1/26/2012 17:00,54.21,181.11,239.38
1/26/2012 18:00,52.38,130.41,190.84
1/26/2012 19:00,51.47,113.78,207.86
1/26/2012 20:00,53.15,108.29,259.76
1/26/2012 21:00,52.94,107.35,252.51
1/26/2012 22:00,52.19,104.42,244.89
1/26/2012 23:00,51.68,105.31,286.9
1/27/2012 0:00,51.44,106.83,403.58
1/27/2012 1:00,51.59,109.27,485.52
1/27/2012 2:00,51.25,111.25,425.56
1/27/2012 3:00,49.86,110.48,379.27
1/27/2012 4:00,48.67,136.95,527.61
1/27/2012 5:00,48.28,141.45,615.21
1/27/2012 6:00,46.42,148.89,689.44
1/27/2012 7:00,47.03,161.03,787.25
1/27/2012 8:00,49.39,181.37,567.65
1/27/2012 9:00,56.67,197.04,417.16
1/27/2012 10:00,73.28,203.79,391.78
1/27/2012 11:00,79.75,207.86,448.66
1/27/2012 12:00,78.88,205.5,406.8
1/27/2012 13:00,64.4,207.87,407.71
1/27/2012 14:00,62.83,216.9,395.11
1/27/2012 15:00,62.81,213.53,402.26
1/27/2012 16:00,60.73,200.51,365.54
1/27/2012 17:00,56.52,178.33,333.98
1/27/2012 18:00,53.58,129.49,286.3
1/27/2012 19:00,53.72,114.82,215.47
1/27/2012 20:00,53.15,110.2,210.38
1/27/2012 21:00,52.07,109.93,193.46
1/27/2012 22:00,50.95,107.12,155.11
1/27/2012 23:00,50.18,105.37,186.14
1/28/2012 0:00,48.87,105.47,269.28
1/28/2012 1:00,48.39,106.5,245.9
1/28/2012 2:00,47.22,109.95,249.3
1/28/2012 3:00,46.62,109.61,258.21
1/28/2012 4:00,45.79,110.64,282.34
1/28/2012 5:00,44.57,112.81,291.38
1/28/2012 6:00,45.6,112.87,313.88
1/28/2012 7:00,45.95,113.02,391.65
1/28/2012 8:00,47.99,112.2,438.1
1/28/2012 9:00,57.4,112.44,310.1
1/28/2012 10:00,75.91,111.76,233.52
1/28/2012 11:00,79.83,110.7,223.19
1/28/2012 12:00,77.04,109.32,215.68
1/28/2012 13:00,62.31,108.43,207.11
1/28/2012 14:00,60.73,108.06,184.98
1/28/2012 15:00,61.69,108.03,183.97
1/28/2012 16:00,61.19,107.34,213.24
1/28/2012 17:00,57.93,106.95,199.81
1/28/2012 18:00,55.98,107.09,176.98
1/28/2012 19:00,54.86,108.32,238.4
1/28/2012 20:00,53.81,109.62,433.48
1/28/2012 21:00,52.44,110.94,444.05
1/28/2012 22:00,51.89,112,500.79
1/28/2012 23:00,51.59,112.83,460.17
1/29/2012 0:00,50.63,111.52,413.66
1/29/2012 1:00,49.97,112.55,379.79
1/29/2012 2:00,50.86,116.21,417.94
1/29/2012 3:00,51.22,115.44,463.95
1/29/2012 4:00,51.26,116.67,483.94
1/29/2012 5:00,50.45,116.57,473.41
1/29/2012 6:00,48.55,118.12,506.1
1/29/2012 7:00,48.29,119.45,542.17
1/29/2012 8:00,49.42,117.36,539.42
1/29/2012 9:00,56.63,117.42,483.79
1/29/2012 10:00,72.51,115.77,363.87
1/29/2012 11:00,80.75,114.66,289.88
1/29/2012 12:00,79.38,112.41,265.07
1/29/2012 13:00,65.42,111.53,259.77
1/29/2012 14:00,62.68,112.08,236.6
1/29/2012 15:00,62.76,112.45,216.09
1/29/2012 16:00,59.94,110.97,208.22
1/29/2012 17:00,57.07,109.47,260.87
1/29/2012 18:00,54.82,108.84,286.67
1/29/2012 19:00,53.65,108.88,274.82
1/29/2012 20:00,52.73,110.75,317.96
1/29/2012 21:00,51.85,112.32,328.29
1/29/2012 22:00,51.14,112.33,332.63
1/29/2012 23:00,51.23,111.02,281.24
1/30/2012 0:00,52.46,111.93,371
1/30/2012 1:00,52.49,112.7,470.8
1/30/2012 2:00,51.47,116.18,479.48
1/30/2012 3:00,50.86,117.83,613.14
1/30/2012 4:00,50.8,137.37,881.62
1/30/2012 5:00,51.07,145.07,1200.59
1/30/2012 6:00,49.82,152.3,1329.79
1/30/2012 7:00,48.81,165.68,1241.38
1/30/2012 8:00,51.01,188.69,1073.32
1/30/2012 9:00,54.76,206.57,883.73
1/30/2012 10:00,58.24,214.42,781.79
1/30/2012 11:00,63.42,217.18,677.32
1/30/2012 12:00,59.74,219.74,528.48
1/30/2012 13:00,59,221.44,381.64
1/30/2012 14:00,58.94,222.26,340.24
1/30/2012 15:00,55.24,220.63,342.37
1/30/2012 16:00,53.41,209.94,311.19
1/30/2012 17:00,52.11,185.73,324.3
1/30/2012 18:00,50.33,136.62,285.65
1/30/2012 19:00,48.97,118.96,248.38
1/30/2012 20:00,49.38,112.78,264.13
1/30/2012 21:00,49.21,113.74,279.58
1/30/2012 22:00,48.71,111.26,341.18
1/30/2012 23:00,48.67,112.22,374.88
1/31/2012 0:00,48.18,113.99,408.76
1/31/2012 1:00,47.81,114.04,515.94
1/31/2012 2:00,47.8,115.67,617.47
1/31/2012 3:00,47.7,114.82,717.65
1/31/2012 4:00,47.48,138.29,905.09
1/31/2012 5:00,47.74,145.38,1133.83
1/31/2012 6:00,47.3,154.45,1357.71
1/31/2012 7:00,47.47,166.8,1428.73
1/31/2012 8:00,48.01,188.72,1326.25
1/31/2012 9:00,50.54,204.83,1095.13
1/31/2012 10:00,58.73,210.36,833.81
1/31/2012 11:00,69.61,213.77,713.47
1/31/2012 12:00,61.37,215.48,621.1
1/31/2012 13:00,58.96,222.1,547.78
1/31/2012 14:00,55.74,223.78,502.08
1/31/2012 15:00,50.49,219.52,551.99
1/31/2012 16:00,49,205.51,538.74
1/31/2012 17:00,48.68,184.62,469.24
1/31/2012 18:00,48.19,133.94,349.98
1/31/2012 19:00,47.65,116.11,246.03
1/31/2012 20:00,47.59,110.76,263.4
1/31/2012 21:00,47,108.94,355.02
1/31/2012 22:00,44.95,107.92,391.68
1/31/2012 23:00,44.58,108,410.16
2/1/2012 0:00,45.67,108.52,477.31
2/1/2012 1:00,46.18,111.86,597.66
2/1/2012 2:00,47.08,113.87,630.03
2/1/2012 3:00,47.08,114.24,654.75
2/1/2012 4:00,47.61,139.99,936.52
2/1/2012 5:00,47.91,145.86,1259.27
2/1/2012 6:00,48.23,153.62,1423.25
2/1/2012 7:00,48.45,167.61,1438.42
2/1/2012 8:00,49.47,187.12,1167.65
2/1/2012 9:00,50.78,204.19,888.61
2/1/2012 10:00,50.7,210.71,679.14
2/1/2012 11:00,52.36,213.18,654.53
2/1/2012 12:00,58.88,214.55,637.42
2/1/2012 13:00,59.49,216.07,608.63
2/1/2012 14:00,57.59,217.32,508.34
2/1/2012 15:00,57.82,214.69,478.21
2/1/2012 16:00,56.99,206.4,431.11
2/1/2012 17:00,54.3,184.41,375.11
2/1/2012 18:00,51.38,135.08,281.7
2/1/2012 19:00,49.93,119.2,220.64
2/1/2012 20:00,49.43,110.47,300.83
2/1/2012 21:00,49.3,110.52,341.5
2/1/2012 22:00,49.36,109.72,424
2/1/2012 23:00,49.09,107.59,458.43
2/2/2012 0:00,49.23,108.17,500.74
2/2/2012 1:00,49.65,110.61,677.07
2/2/2012 2:00,49.13,112.14,706.93
2/2/2012 3:00,48.38,113.18,711.13
2/2/2012 4:00,48.54,135.62,1014.88
2/2/2012 5:00,47.29,139.86,1409.71
2/2/2012 6:00,46.45,151.93,1644.75
2/2/2012 7:00,46.39,165.27,1654.29
2/2/2012 8:00,49.41,183.9,1372.46
2/2/2012 9:00,57.63,199.17,1140.4
2/2/2012 10:00,75.19,204.73,779.55
2/2/2012 11:00,82.83,206.45,619.19
2/2/2012 12:00,83.83,208.84,505.45
2/2/2012 13:00,67.02,211,479.18
2/2/2012 14:00,63.95,213.93,418.58
2/2/2012 15:00,62.69,212.03,365.39
2/2/2012 16:00,60.13,205,329.07
2/2/2012 17:00,58.34,183.7,283.91
2/2/2012 18:00,55.5,128.69,262.4
2/2/2012 19:00,53.81,112.72,221.07
2/2/2012 20:00,52.5,107.15,217.77
2/2/2012 21:00,51.95,106.03,250.58
2/2/2012 22:00,51.52,104.29,245.52
2/2/2012 23:00,50.86,105.01,284.74
2/3/2012 0:00,50.58,106.48,334.63
2/3/2012 1:00,49.31,109.48,421.39
2/3/2012 2:00,49.67,111.39,483.78
2/3/2012 3:00,48.24,110.36,622.19
2/3/2012 4:00,47.36,137.43,927.9
2/3/2012 5:00,47.67,141.1,1275.05
2/3/2012 6:00,47.28,148.28,1475.51
2/3/2012 7:00,47.1,160.67,1509.23
2/3/2012 8:00,49.12,180.74,1380.76
2/3/2012 9:00,56.61,197.02,1068.33
2/3/2012 10:00,71.74,204.05,836.36
2/3/2012 11:00,79.81,205.79,662.8
2/3/2012 12:00,80.49,202.15,555.03
2/3/2012 13:00,66.12,207.64,491.63
2/3/2012 14:00,60.76,214.24,483.54
2/3/2012 15:00,59.4,213.35,458.35
2/3/2012 16:00,57.88,198.96,432.07
2/3/2012 17:00,54.62,178.52,376.07
2/3/2012 18:00,52.63,129.24,275.25
2/3/2012 19:00,52.19,113.93,188.59
2/3/2012 20:00,51.91,109.82,236.57
2/3/2012 21:00,51.97,109.21,269.51
2/3/2012 22:00,51.54,106.12,247.34
2/3/2012 23:00,51.17,105.54,296
2/4/2012 0:00,49.47,104.75,358.52
2/4/2012 1:00,48.06,106.19,309.35
2/4/2012 2:00,47.94,108.95,312.95
2/4/2012 3:00,47.5,109.81,406.77
2/4/2012 4:00,49.57,110.7,438.05
2/4/2012 5:00,47.72,112.77,475.97
2/4/2012 6:00,46.51,112.44,484.83
2/4/2012 7:00,46.43,113.2,423.39
2/4/2012 8:00,48.63,112.72,470.79
2/4/2012 9:00,53.65,112.27,413.42
2/4/2012 10:00,69.13,110.98,323.93
2/4/2012 11:00,80.03,110.63,284.31
2/4/2012 12:00,84.54,109.27,259.72
2/4/2012 13:00,69.74,108.09,220.9
2/4/2012 14:00,63.52,107.98,200.04
2/4/2012 15:00,62.88,107.19,191.95
2/4/2012 16:00,61.2,107.3,219.08
2/4/2012 17:00,58.33,106.76,233.27
2/4/2012 18:00,55.98,106.94,190.63
2/4/2012 19:00,54.77,108.18,293.35
2/4/2012 20:00,53.88,109.44,465.05
2/4/2012 21:00,53.09,111.52,501.22
2/4/2012 22:00,52.71,112.09,507
2/4/2012 23:00,52.79,112.13,494.86
2/5/2012 0:00,51.47,112.2,472.65
2/5/2012 1:00,51.14,113.26,460.9
2/5/2012 2:00,50.31,116.1,448.65
2/5/2012 3:00,49.29,115.93,474.47
2/5/2012 4:00,50.8,117.37,518.53
2/5/2012 5:00,51.74,118.12,562.58
2/5/2012 6:00,50.52,118.91,545.96
2/5/2012 7:00,50.48,119.91,576.16
2/5/2012 8:00,51.75,117.78,586.07
2/5/2012 9:00,57.36,117.58,484.37
2/5/2012 10:00,72.62,116,375.25
2/5/2012 11:00,81.76,114.57,317.36
2/5/2012 12:00,81.1,112.52,310.9
2/5/2012 13:00,72.26,111.23,285.22
2/5/2012 14:00,66.25,112.3,238.24
2/5/2012 15:00,63.82,111.82,274.11
2/5/2012 16:00,61.08,110.93,257.3
2/5/2012 17:00,58.7,109.11,267.04
2/5/2012 18:00,58.23,108.8,272.06
2/5/2012 19:00,57.82,109.31,291.94
2/5/2012 20:00,55.77,110.09,341.07
2/5/2012 21:00,54.08,112.45,354.19
2/5/2012 22:00,53.54,112.55,434.51
2/5/2012 23:00,55.26,111.99,424.67
2/6/2012 0:00,55.95,111.38,538.53
2/6/2012 1:00,55.56,112.47,599.04
2/6/2012 2:00,51.53,116.95,573.84
2/6/2012 3:00,51.74,117.35,730.09
2/6/2012 4:00,51.49,137.79,1029.49
2/6/2012 5:00,53.24,144.46,1413.12
2/6/2012 6:00,51.6,152.15,1635.11
2/6/2012 7:00,51.04,165.64,1614.35
2/6/2012 8:00,52.99,188.51,1446.23
2/6/2012 9:00,55.12,207.41,1186.91
2/6/2012 10:00,58.99,214.12,924.44
2/6/2012 11:00,63.5,216.64,791.37
2/6/2012 12:00,73.46,219.25,620.64
2/6/2012 13:00,69.42,220.47,497.67
2/6/2012 14:00,65.03,219.63,338.87
2/6/2012 15:00,63.87,220.26,272.82
2/6/2012 16:00,61.32,207.25,206.39
2/6/2012 17:00,58.03,184.54,191.29
2/6/2012 18:00,55.25,136.87,182.17
2/6/2012 19:00,54.02,117.92,171.23
2/6/2012 20:00,54.49,112.77,208.18
2/6/2012 21:00,54.74,113.4,249.92
2/6/2012 22:00,53.27,110.75,273.14
2/6/2012 23:00,50.25,111.23,264.46
2/7/2012 0:00,49.4,113.79,351.46
2/7/2012 1:00,49.49,113.71,388.89
2/7/2012 2:00,49.2,116.52,428.87
2/7/2012 3:00,50.26,115.16,492.82
2/7/2012 4:00,50.23,138.37,688.91
2/7/2012 5:00,49.61,146.17,1024.99
2/7/2012 6:00,49.28,154.59,1125.78
2/7/2012 7:00,49.56,167.68,1079.3
2/7/2012 8:00,50.74,188.42,1033.63
2/7/2012 9:00,50.95,206.08,941.68
2/7/2012 10:00,52,211.18,774.5
2/7/2012 11:00,52.85,214.26,601
2/7/2012 12:00,53.72,215.67,583.18
2/7/2012 13:00,55.26,222.37,559.66
2/7/2012 14:00,53.98,223.72,568.76
2/7/2012 15:00,54.46,220.05,583.66
2/7/2012 16:00,53.45,204.87,591.31
2/7/2012 17:00,51.93,183.31,547.93
2/7/2012 18:00,50.5,132.89,386.16
2/7/2012 19:00,50.28,115.81,263.91
2/7/2012 20:00,50.54,109.24,295.34
2/7/2012 21:00,51.06,108.88,371.74
2/7/2012 22:00,51.31,107.28,428.73
2/7/2012 23:00,51.4,107.37,425.51
2/8/2012 0:00,51.18,108.8,455.75
2/8/2012 1:00,51.04,112.46,615.85
2/8/2012 2:00,50.97,113.14,647.69
2/8/2012 3:00,49.95,114.36,614.56
2/8/2012 4:00,49.18,139.5,897.24
2/8/2012 5:00,48.86,145.74,1267.96
2/8/2012 6:00,47.36,153.19,1515.9
2/8/2012 7:00,47.18,167.57,1434.47
2/8/2012 8:00,48.89,187.33,1327.79
2/8/2012 9:00,54.13,203.9,1025.81
2/8/2012 10:00,68.42,211.08,767.74
2/8/2012 11:00,78.19,212.54,656.75
2/8/2012 12:00,81,215.6,597.37
2/8/2012 13:00,72.89,217.41,516.99
2/8/2012 14:00,63.23,217.93,448.16
2/8/2012 15:00,62.13,215.81,368.8
2/8/2012 16:00,61.65,205.68,277.07
2/8/2012 17:00,59.26,184.7,275.91
2/8/2012 18:00,56.19,134.65,236.57
2/8/2012 19:00,55.02,118.31,150.52
2/8/2012 20:00,54.94,110.48,145.9
2/8/2012 21:00,54.15,110.14,195.35
2/8/2012 22:00,54.17,108.98,244.5
2/8/2012 23:00,53.09,107.13,241.16
2/9/2012 0:00,52.84,107.84,319.99
2/9/2012 1:00,52.98,110.54,472.2
2/9/2012 2:00,52.86,110.86,533.76
2/9/2012 3:00,51.75,113.52,531.68
2/9/2012 4:00,50.69,135.93,725.23
2/9/2012 5:00,50.56,139.79,1019.42
2/9/2012 6:00,49.93,151.78,1197.98
2/9/2012 7:00,50.31,165.68,1252.54
2/9/2012 8:00,52.46,185.75,1206.95
2/9/2012 9:00,58.44,201.56,904.9
2/9/2012 10:00,73.39,205.35,686.76
2/9/2012 11:00,82.4,206.84,615.55
2/9/2012 12:00,83.85,208.33,494.49
2/9/2012 13:00,77.98,209.96,446.39
2/9/2012 14:00,68.28,213.17,423.86
2/9/2012 15:00,67.15,213.72,398.37
2/9/2012 16:00,66.48,202.99,344.44
2/9/2012 17:00,63.31,183.02,291.08
2/9/2012 18:00,60.33,128.61,218.36
2/9/2012 19:00,59.45,112.37,183.02
2/9/2012 20:00,56.22,106.63,217.7
2/9/2012 21:00,53.04,104.72,231.51
2/9/2012 22:00,51.91,103.48,243.97
2/9/2012 23:00,53.05,103.66,270.56
2/10/2012 0:00,52.89,106.24,330.88
2/10/2012 1:00,51.55,109.47,423.15
2/10/2012 2:00,51.31,111.5,391.08
2/10/2012 3:00,50.42,110.76,430.9
2/10/2012 4:00,49.69,137.8,700.52
2/10/2012 5:00,,140.5980294,1082.29
2/10/2012 6:00,,147.5454954,1275.68
2/10/2012 7:00,,160.5251029,1202.23
2/10/2012 8:00,,180.231475,1059.01
2/10/2012 9:00,56.34042713,196.1937344,875.87
2/10/2012 10:00,58.68440278,203.9253414,665.15
2/10/2012 11:00,58.80653662,205.1166306,608.01
2/10/2012 12:00,57.53364143,201.8949547,560.71
2/10/2012 13:00,55.02592136,207.3461326,554.28
2/10/2012 14:00,55.09323844,213.33949,558.32
2/10/2012 15:00,55.40796167,212.7577852,488.12
2/10/2012 16:00,54.17818406,198.6323331,432.9
2/10/2012 17:00,53.56091588,177.2379386,420.01
2/10/2012 18:00,53.12317129,129.7457106,339.65
2/10/2012 19:00,52.24985588,113.6940762,260.03
2/10/2012 20:00,51.61632924,108.9411865,255.56
2/10/2012 21:00,50.87153242,108.6233147,325.91
2/10/2012 22:00,50.52294175,105.7748731,354.73
2/10/2012 23:00,50.23177592,104.7353014,343.55
2/11/2012 0:00,49.52671529,104.6633068,429.28
2/11/2012 1:00,49.25610323,106.2361122,464.28
2/11/2012 2:00,49.10593305,108.9118209,472.39
2/11/2012 3:00,49.03132342,109.5637608,489.04
2/11/2012 4:00,49.02926134,111.2197692,477.71
2/11/2012 5:00,49.0387196,112.8099913,519.72
2/11/2012 6:00,48.73475944,112.6106338,548.31
2/11/2012 7:00,48.38337958,113.5112175,563.94
2/11/2012 8:00,48.83450283,112.0529093,567.48
2/11/2012 9:00,49.99672628,112.0978456,503.92
2/11/2012 10:00,50.83946878,110.9249661,443.32
2/11/2012 11:00,51.9541,110.851903,417.67
2/11/2012 12:00,54.18135839,109.3351056,413.3
2/11/2012 13:00,55.40382785,108.4957104,387.68
2/11/2012 14:00,56.69734293,107.3474986,342.81
2/11/2012 15:00,56.09788954,107.3105884,321.98
2/11/2012 16:00,55.10708537,107.0128685,320.7
2/11/2012 17:00,52.08674672,106.6226277,298.32
2/11/2012 18:00,50.4467382,107.105853,315.61
2/11/2012 19:00,49.83269499,108.4233296,410.69
2/11/2012 20:00,49.33212364,109.855284,484.99
2/11/2012 21:00,48.92785883,111.2655942,506.68
2/11/2012 22:00,48.23694607,112.6637553,487.44
2/11/2012 23:00,47.28393543,112.1577014,482.72
2/12/2012 0:00,46.54527077,112.7879161,482.03
2/12/2012 1:00,46.76447392,113.5821033,479.79
2/12/2012 2:00,47.31991819,116.5292473,496.04
2/12/2012 3:00,47.52194485,116.5144829,502.43
2/12/2012 4:00,47.15155101,118.3314963,559.73
2/12/2012 5:00,46.80918581,118.3566808,577.49
2/12/2012 6:00,46.69738825,119.783246,571.59
2/12/2012 7:00,47.00389867,120.7288701,576.42
2/12/2012 8:00,47.77872951,117.488527,589.51
2/12/2012 9:00,50.63196929,117.7571449,520.84
2/12/2012 10:00,58.72774279,116.1897353,412.21
2/12/2012 11:00,66.39390266,113.5244332,377.3
2/12/2012 12:00,66.07153124,112.280218,357.65
2/12/2012 13:00,66.23623733,110.5679641,321.59
2/12/2012 14:00,57.61407989,111.5751763,279.72
2/12/2012 15:00,52.63947777,111.3435503,286.89
2/12/2012 16:00,50.52917307,110.2126505,290.2
2/12/2012 17:00,49.65913502,108.3104706,309.22
2/12/2012 18:00,48.46601839,109.1922245,304.94
2/12/2012 19:00,46.67971246,109.1851356,332.05
2/12/2012 20:00,44.43826667,109.6978961,396.11
2/12/2012 21:00,45.627,111.752257,430.28
2/12/2012 22:00,45.627,112.8583429,438.69
2/12/2012 23:00,44.55454245,111.8360346,400.26
2/13/2012 0:00,43.14043259,111.1009301,451.69
2/13/2012 1:00,44.08908558,111.990053,574.55
2/13/2012 2:00,44.45064026,115.8689199,560.6
2/13/2012 3:00,45.19257739,116.7180451,661.35
2/13/2012 4:00,44.3302,137.2188844,980.04
2/13/2012 5:00,44.3302,145.0347143,1180.47
2/13/2012 6:00,44.3302,151.9120036,1456.9
2/13/2012 7:00,44.3302,165.4128096,1478.2
2/13/2012 8:00,44.43059046,188.411695,1283.2
2/13/2012 9:00,45.41812913,207.0952326,1037.47
2/13/2012 10:00,44.3302,214.25378,862.15
2/13/2012 11:00,46.47911839,217.3250211,797.08
2/13/2012 12:00,54.64742035,218.4016503,736.19
2/13/2012 13:00,56.15283166,221.2982088,609.8
2/13/2012 14:00,54.6904952,219.9663549,523.77
2/13/2012 15:00,53.09678513,220.8205199,502.56
2/13/2012 16:00,50.62602856,206.9449949,458.39
2/13/2012 17:00,48.20676969,184.1489999,403.97
2/13/2012 18:00,47.20932538,135.3330068,297.53
2/13/2012 19:00,45.534638,117.6065629,250.68
2/13/2012 20:00,44.3302,112.0207555,274.73
2/13/2012 21:00,43.29360921,112.5963586,319.93
2/13/2012 22:00,43.0252,110.579391,414.51
2/13/2012 23:00,41.99694519,111.7472948,482.04
2/14/2012 0:00,41.7114,111.8824993,587.1
2/14/2012 1:00,41.7114,112.4258902,692.49
2/14/2012 2:00,41.7114,115.3862571,726.94
2/14/2012 3:00,41.01333558,114.7773926,804.13
2/14/2012 4:00,41.04664023,139.3669527,1053.35
2/14/2012 5:00,41.38751538,145.5434794,1488.23
2/14/2012 6:00,40.3881,154.2651133,1740.03
2/14/2012 7:00,40.43419782,167.2832827,1759.62
2/14/2012 8:00,42.54841545,187.7237394,1513.65
2/14/2012 9:00,47.53240288,206.2572674,1160.32
2/14/2012 10:00,61.56357133,211.2268224,861.57
2/14/2012 11:00,70.414412,213.1665354,758.21
2/14/2012 12:00,76.05897879,215.3532104,680.86
2/14/2012 13:00,71.18139167,221.7588013,630.28
2/14/2012 14:00,58.65781167,223.7759249,589.89
2/14/2012 15:00,56.27832148,219.3545671,572.9
2/14/2012 16:00,55.22427714,205.0058893,529.67
2/14/2012 17:00,52.38459032,185.4485033,481.08
2/14/2012 18:00,48.13616444,133.5164226,377.17
2/14/2012 19:00,45.74831457,115.1886649,264.82
2/14/2012 20:00,45.627,108.9096993,244.66
2/14/2012 21:00,45.63713838,108.2913449,322.94
2/14/2012 22:00,45.77911022,107.2945367,456.46
2/14/2012 23:00,46.13632813,106.9768327,497
2/15/2012 0:00,46.97658285,108.4765497,542.99
2/15/2012 1:00,45.45189461,111.4112903,668.28
2/15/2012 2:00,41.06275732,113.2078018,685.12
2/15/2012 3:00,39.06566639,113.8658557,696.16
2/15/2012 4:00,39.0546,139.2178121,930.72
2/15/2012 5:00,37.9409327,144.7061658,1329.53
2/15/2012 6:00,37.60296894,153.3863642,1642.04
2/15/2012 7:00,36.57422433,166.6863709,1711.48
2/15/2012 8:00,39.04011073,189.4075049,1503.58
2/15/2012 9:00,44.84566565,204.3352506,1218.69
2/15/2012 10:00,60.04446519,210.763454,894.12
2/15/2012 11:00,71.97107576,213.4039743,673.33
2/15/2012 12:00,76.37679435,214.9003892,610.92
2/15/2012 13:00,73.12567606,216.9155823,614.13
2/15/2012 14:00,58.88968945,219.3039608,613.87
2/15/2012 15:00,56.75515278,217.1097623,524.76
2/15/2012 16:00,56.17968042,207.3750513,456.67
2/15/2012 17:00,53.79023797,186.1923757,397.05
2/15/2012 18:00,49.46380786,134.9500338,279.43
2/15/2012 19:00,47.93899006,118.5834787,186.4
2/15/2012 20:00,47.9567545,110.7327228,219.95
2/15/2012 21:00,48.73737687,109.7053056,357.37
2/15/2012 22:00,48.48677662,108.1111724,368.88
2/15/2012 23:00,48.34687887,107.3990779,391.53
2/16/2012 0:00,47.09211533,107.6123803,470.53
2/16/2012 1:00,45.76901856,110.2454369,569.67
2/16/2012 2:00,44.98316142,110.6207939,579.8
2/16/2012 3:00,46.48072672,114.3274229,732.64
2/16/2012 4:00,46.87927826,135.5987452,1078.02
2/16/2012 5:00,47.54967652,140.6572615,1525.55
2/16/2012 6:00,47.36929139,151.8081266,1759.43
2/16/2012 7:00,46.38975236,165.6821912,1699.23
2/16/2012 8:00,48.87894631,186.7957162,1542.61
2/16/2012 9:00,53.69513862,201.2077459,1253.41
2/16/2012 10:00,69.44219458,204.2199502,970.93
2/16/2012 11:00,82.35138625,208.3531744,714.92
2/16/2012 12:00,86.48925642,209.69273,589.76
2/16/2012 13:00,82.42730611,211.7387657,547.28
2/16/2012 14:00,63.81966733,214.6025196,513.03
2/16/2012 15:00,60.59273339,215.9304971,469.22
2/16/2012 16:00,59.63880611,203.9193779,402.61
2/16/2012 17:00,55.96015233,181.2826378,389.55
2/16/2012 18:00,51.87971705,128.2383644,330.03
2/16/2012 19:00,49.88244817,111.8959986,243.14
2/16/2012 20:00,47.4762414,105.274848,209.1
2/16/2012 21:00,46.21121104,104.728575,243.86
2/16/2012 22:00,45.65891305,102.7606774,295.44
2/16/2012 23:00,45.68167444,103.2406045,324.32
2/17/2012 0:00,46.17170125,106.4052123,461.29
2/17/2012 1:00,46.59531694,109.893161,562.31
2/17/2012 2:00,46.57096826,112.1349931,509.51
2/17/2012 3:00,46.97941564,111.2002599,641.4
2/17/2012 4:00,46.28840589,137.8044907,997.89
2/17/2012 5:00,46.76405157,140.6782906,1411.43
2/17/2012 6:00,46.69987025,147.6778399,1635.21
2/17/2012 7:00,46.06689047,160.4466011,1574.83
2/17/2012 8:00,47.62637838,180.206622,1284.6
2/17/2012 9:00,52.35928288,196.15482,880.28
2/17/2012 10:00,67.08295583,203.8948273,720.88
2/17/2012 11:00,78.35610211,206.1482741,605.9
2/17/2012 12:00,80.84769277,202.4411067,583.84
2/17/2012 13:00,75.48709035,207.8946027,512.76
2/17/2012 14:00,61.70344914,212.98471,465.21
2/17/2012 15:00,59.07921317,209.4586547,418.11
2/17/2012 16:00,58.31006481,198.419437,365.03
2/17/2012 17:00,54.47712337,176.6905719,346.98
2/17/2012 18:00,51.90285733,129.1507017,318.6
2/17/2012 19:00,51.0952471,113.3501243,230.07
2/17/2012 20:00,50.67794958,107.8048568,220.39
2/17/2012 21:00,50.4024975,107.8781002,269.76
2/17/2012 22:00,50.36589783,104.2231153,303.1
2/17/2012 23:00,49.30614221,104.6053298,344.52
2/18/2012 0:00,49.1358344,104.6194756,440.97
2/18/2012 1:00,49.10391711,105.6561576,448.09
2/18/2012 2:00,49.2089744,108.0883862,449.52
2/18/2012 3:00,49.50687975,109.1022879,446.57
2/18/2012 4:00,49.48637982,110.9902758,462.71
2/18/2012 5:00,49.26435908,112.2447581,520.64
2/18/2012 6:00,48.2746088,112.3965852,562.37
2/18/2012 7:00,47.72808545,114.278247,553.2
2/18/2012 8:00,48.83921766,112.9910909,517.76
2/18/2012 9:00,51.65703139,112.9546002,424.86
2/18/2012 10:00,57.93136619,111.7351089,395.57
2/18/2012 11:00,65.95725235,111.2567891,394.73
2/18/2012 12:00,70.09474344,109.4546676,414.33
2/18/2012 13:00,70.48078311,108.2036243,392.06
2/18/2012 14:00,60.27745726,106.7519225,363.5
2/18/2012 15:00,56.94214205,106.7645622,327.62
2/18/2012 16:00,55.13912688,106.9878034,298.47
